WBInteraction000520034,W01A8.4,C01F6.8,-
WBInteraction000005519,F23B12.9,F52B5.5
WBInteraction000052893,ZC504.4,C08C3.3
WBInteraction000521822,C54H2.5,ZK1067.1,-
WBInteraction000504464,B0025.2,F37B12.2,-
WBInteraction000503361,Y105E8A.6,ZC168.5,-
WBInteraction000518465,C10F3.2,T13C5.1,-
WBInteraction000003373,F38G1.2,W03C9.4
WBInteraction000004059,ZC247.3,Y71F9B.5
WBInteraction000009076,K03E6.1,C18D1.3
WBInteraction000504953,F33H1.1,Y39B6A.11,+
WBInteraction000503281,T07A9.5,Y38F1A.1,-
WBInteraction000504888,K02D10.5,W06H8.1,+
WBInteraction000003479,R05D3.7,ZK1098.10
WBInteraction000518458,F16A11.4,C08A9.1,+
WBInteraction000520027,D2030.9,ZK524.2,-
WBInteraction000009050,F53B1.7,C50C10.7
WBInteraction000503565,C01B7.6,B0273.4,-
WBInteraction000503496,C52E12.2,C05E11.1,+
WBInteraction000524322,T19E7.2,Y43C5A.3,-
WBInteraction000521631,C37F5.1,C07H6.7,-
WBInteraction000503218,T07A9.5,K09E4.1,-
WBInteraction000502121,T05E11.3,F43E2.8,-
WBInteraction000502568,F56A3.4,T19E10.1,+
WBInteraction000005786,C47D12.7,T14F9.4
WBInteraction000008953,C12D8.5,T13C5.1
WBInteraction000520038,D2085.4,C27A2.3,-
WBInteraction000519436,T07A9.3,T20G5.7,+
WBInteraction000502944,C34G6.7,Y73F8A.1,+
WBInteraction000519391,F23B2.4,C32H11.12,+
WBInteraction000521828,C41G7.5,F57G4.4,+
WBInteraction000524473,T12E12.7,F38A6.1,-
WBInteraction000519203,C39D10.12,F11E6.5,-
WBInteraction000518410,F26E4.1,F35B12.5,+
WBInteraction000520237,C33D3.1,K11G9.6,+
WBInteraction000503321,F10B5.7,ZC168.6,-
WBInteraction000518226,C36E8.1,C08A9.1,-
WBInteraction000003839,K07A9.2,K01H12.3
WBInteraction000503102,F10B5.7,C36H8.1,-
WBInteraction000520728,F15D3.7,Y47G6A.10,-
WBInteraction000052740,C28C12.8,F25H8.3
WBInteraction000518405,F38H4.9,C18E9.3
WBInteraction000052674,F52D10.3,Y55D5A.5
WBInteraction000523954,F38E1.5,B0412.2,+
WBInteraction000503062,T07A9.5,C03A7.8,-
WBInteraction000504077,K03E6.1,K07C5.9,-
WBInteraction000504403,F37C12.2,C35E7.6,-
WBInteraction000521445,C23H3.4,C37H5.8,+
WBInteraction000503809,F33H1.1,ZC416.8,+
WBInteraction000005804,C07H6.7,F15C11.1
WBInteraction000503367,Y105E8A.6,F44G3.6,-
WBInteraction000520523,F11A1.3,T19E7.2,-
WBInteraction000519365,F59G1.7,K04A8.5,+
WBInteraction000005669,T07D1.4,C18A11.5
WBInteraction000521262,W06H8.1,C32D5.2,+
WBInteraction000502896,Y48B6A.4,F38A6.1,-
WBInteraction000005825,T22B2.4,C38C3.5
WBInteraction000005621,F33H1.1,C23H5.3
WBInteraction000502551,T10E9.9,F47G4.3,-
WBInteraction000504627,K07A1.12,F57C9.5,-
WBInteraction000504140,F13D11.2,F28H7.8,-
WBInteraction000519813,R11A5.2,K04E7.2,+
WBInteraction000501733,ZK1098.10,C06E1.4,+
WBInteraction000504064,R08C7.3,C35C5.1,+
WBInteraction000503531,F58B6.3,C14B9.4,+
WBInteraction000004030,C32C4.5,B0432.5
WBInteraction000518958,R13H8.1,K07B1.3,+
WBInteraction000518610,C09G12.8,F10E9.6,+
WBInteraction000504484,M01E5.4,F37B12.2,-
WBInteraction000504072,C32C4.6,EGAP5.1,-
WBInteraction000503600,K10C3.6,F32H2.5,+
WBInteraction000504175,F13D11.2,C13D9.1,-
WBInteraction000521307,C55A6.9,B0035.11,+
WBInteraction000504234,C47G2.5,T09A5.10,+
WBInteraction000003347,T14F9.5,Y53C12B.5
WBInteraction000005553,Y55D5A.5,F38E11.2
WBInteraction000520198,Y63D3A.5,T10H9.4,+
WBInteraction000505184,C26C6.1,F39D8.2,+
WBInteraction000503311,T07A9.5,Y76A2A.1,-
WBInteraction000505066,C23H3.4,C01G8.5,+
WBInteraction000504527,F22A3.1,C04F6.1,+
WBInteraction000517936,C08A9.1,K08F4.7,-
WBInteraction000502175,C32C4.6,E01H11.3,+
WBInteraction000524329,T19E7.2,F25B3.5,-
WBInteraction000505050,T20G5.11,H42K12.1,-
WBInteraction000520817,C37E2.5,ZK512.6,+
WBInteraction000504318,C29E6.7,K11C4.5,-
WBInteraction000522001,C35B1.1,F10C1.2,-
WBInteraction000503214,T07A9.5,K08C9.2,-
WBInteraction000520502,F33D4.1,C24B9.9,-
WBInteraction000517482,R08E3.4,T17A3.1,+
WBInteraction000501787,Y71F9B.5,ZC247.3,+
WBInteraction000502467,F22D6.3,F47G4.3,-
WBInteraction000524335,T19E7.2,C04F12.1,-
WBInteraction000052950,F36F2.5,T13C5.1
WBInteraction000520052,C01B12.4,K04C1.6,-
WBInteraction000503370,Y105E8A.6,W04G3.3,-
WBInteraction000009002,R12B2.5,F10D2.9
WBInteraction000004113,F59G1.6,F02E9.2
WBInteraction000502329,C02B8.4,ZK675.2,+
WBInteraction000504868,F58E6.1,R09B5.2,+
WBInteraction000517422,Y55D5A.5,C54F6.14,-
WBInteraction000517675,F48F7.1,T25C12.1,-
WBInteraction000502376,T11F8.3,T13F2.8,+
WBInteraction000502800,Y71F9B.5,B0336.1,-
WBInteraction000003466,F58E6.10,C06E1.4
WBInteraction000517938,F41E6.13,W03C9.3,+
WBInteraction000502426,K08H2.6,C23H3.1,+
WBInteraction000504890,F59G1.6,Y47D3B.7,+
WBInteraction000517662,Y55F3AM.4,T25C12.1,-
WBInteraction000501702,C32E8.10,T10H9.4,+
WBInteraction000009088,C25A1.11,M04G12.3
WBInteraction000502821,Y71F9B.5,F29F11.5,+
WBInteraction000009097,C41G7.5,C54E4.3
WBInteraction000505210,F16A11.4,F47F6.1,-
WBInteraction000504115,F13D11.2,F59A1.10,-
WBInteraction000504810,C52E12.2,F41C6.1,+
WBInteraction000502202,F15G9.4,F56H11.1,+
WBInteraction000501523,F59E12.2,F35B12.5,+
WBInteraction000003187,Y46G5A.27,W03C9.7
WBInteraction000502873,T04C12.5,M03D4.1,+
WBInteraction000501496,C25G4.5,Y59A8B.1
WBInteraction000521951,C29E6.5,C07H6.7,+
WBInteraction000503394,F56A3.4,F54E7.3,+
WBInteraction000504132,F13D11.2,E03E2.1,-
WBInteraction000504795,Y49E10.11,W03C9.3,-
WBInteraction000517921,F07A11.6,F13D11.2,+
WBInteraction000524560,Y55D5A.5,F07C4.14,+
WBInteraction000520632,Y47G6A.10,ZK637.8,-
WBInteraction000524533,F44G4.4,K11G9.6,-
WBInteraction000520702,F29F11.6,Y37E3.10,-
WBInteraction000503067,T07A9.5,C04G2.8,-
WBInteraction000519915,C25A1.2,C54F6.14,-
WBInteraction000520782,W02D3.7,Y87G2A.8,-
WBInteraction000503133,F10B5.7,F13G11.2,-
WBInteraction000503263,T07A9.5,T26C5.1,+
WBInteraction000503309,T07A9.5,Y73F8A.15,-
WBInteraction000003862,K03E6.1,C41G7.5
WBInteraction000524081,C33D3.1,T08G5.10,+
WBInteraction000005724,ZC247.3,ZK112.7
WBInteraction000502664,T23G11.2,F54E7.3,+
WBInteraction000519437,T07A9.3,C30G7.1,+
WBInteraction000503007,F52C12.5,F56A3.5,+
WBInteraction000519954,F31A3.4,K10B3.7,-
WBInteraction000501422,T27F2.1,B0304.1,+
WBInteraction000503529,AH6.5,K06A5.7,+
WBInteraction000520751,M01D7.7,R13H8.1,+
WBInteraction000503932,R12E2.3,K08F4.7,-
WBInteraction000519870,C26C6.1,C54F6.14,+
WBInteraction000518489,C01B7.1,Y48A6C.5,-
WBInteraction000524495,C12C8.3,C09G9.6,-
WBInteraction000003188,C48B6.6,F43C1.2
WBInteraction000003772,F52E1.4,R03C1.3
WBInteraction000004115,M142.4,Y59E9AR.3
WBInteraction000503250,T07A9.5,T13F3.6,+
WBInteraction000519815,T01H3.1,K04E7.2,+
WBInteraction000504251,F10D11.1,Y45G12C.2,-
WBInteraction000504163,F13D11.2,C46F9.3,-
WBInteraction000518464,Y55D5A.5,C10F3.2,-
WBInteraction000524425,F07A5.1,Y47G6A.2,+
WBInteraction000504452,F09F7.4,F37B12.2,-
WBInteraction000502696,M05B5.5,C37C3.6,+
WBInteraction000520987,K03E6.4,Y37E3.5,+
WBInteraction000520197,Y63D3A.5,Y77E11A.13,+
WBInteraction000518211,M01B12.5,K08F4.7,-
WBInteraction000503790,C39E6.6,Y19D10A.7,+
WBInteraction000504835,R13H8.1,R11D1.11,-
WBInteraction000504600,C07G1.5,C56C10.3,+
WBInteraction000502812,Y113G7B.5,Y54E10A.4,+
WBInteraction000503526,F58B6.3,K06A5.7,+
WBInteraction000505101,F58E10.5,F27E5.2,+
WBInteraction000003885,K04C2.6,W04A8.7
WBInteraction000502242,F39B2.4,R107.8,-
WBInteraction000503749,Y18D10A.17,F02A9.6,-
WBInteraction000504098,C08F8.8,EGAP1.3,+
WBInteraction000004053,F14F3.1,F56A11.3
WBInteraction000518644,Y81G3A.3,Y22D7AL.5,-
WBInteraction000502481,T22D1.9,F47G4.3,-
WBInteraction000505185,T25G12.4,C06E1.4,+
WBInteraction000502019,ZK1098.10,K10D3.2,+
WBInteraction000502118,K11D9.2,F43E2.8,-
WBInteraction000504673,D1037.4,C53B7.5,-
WBInteraction000519591,T19E7.2,Y50E8A.16,+
WBInteraction000517465,F22E12.4,C06E1.4,+
WBInteraction000519337,B0395.4,C12D8.10,-
WBInteraction000502558,ZC328.1,F47G4.3,-
WBInteraction000520032,K09A9.5,T05D4.1,-
WBInteraction000504018,F28B12.3,F58A3.2,+
WBInteraction000008988,R12B2.5,Y48G9A.10
WBInteraction000502174,R03C1.3,E01H11.3,-
WBInteraction000502339,B0334.8,F10E9.6,+
WBInteraction000504143,F13D11.2,F41B4.1,-
WBInteraction000504642,F53C11.8,T05B4.2,-
WBInteraction000504380,C37A5.9,C08C3.3,-
WBInteraction000503638,ZK616.9,F17C8.1,-
WBInteraction000009068,K01G5.2,C07H6.7
WBInteraction000003970,F53G12.5,ZC404.8
WBInteraction000517994,F59G1.5,F43C1.2,+
WBInteraction000502150,Y49E10.14,F58E10.5,-
WBInteraction000504128,F13D11.2,C56A3.5,-
WBInteraction000519719,T19E7.2,T05B4.1,+
WBInteraction000502492,K08E4.1,F47G4.3,-
WBInteraction000502509,F38E11.5,F47G4.3,-
WBInteraction000503342,T07A9.5,ZK1248.5,-
WBInteraction000003086,W03C9.4,C15A11.5
WBInteraction000009081,K01B6.1,B0024.6
WBInteraction000009022,F10D2.9,VZK822L.1
WBInteraction000009087,C25A1.11,C06B3.8
WBInteraction000503770,VW02B12L.4,T20H4.4,+
WBInteraction000501807,F59E12.2,F56A3.4,+
WBInteraction000524775,Y11D7A.11,Y55D5A.5,+
WBInteraction000518837,C47G2.2,Y51H4A.48,+
WBInteraction000504326,W04D2.1,ZK1010.3,+
WBInteraction000505104,F33H1.1,W06F12.1,+
WBInteraction000003570,F58E10.2,ZC404.8
WBInteraction000005858,C37H5.8,Y71D11A.1
WBInteraction000503921,W08G11.4,R13H8.1,+
WBInteraction000519367,F59G1.7,C46F4.2,+
WBInteraction000003182,R12A1.4,C33D3.1
WBInteraction000504106,K02B12.1,K12G11.1,+
WBInteraction000003978,T19E7.2,T24D3.1
WBInteraction000501700,K11D2.3,C53B7.5,+
WBInteraction000502493,C47E12.1,F47G4.3,-
WBInteraction000517647,ZC581.1,ZK1193.1
WBInteraction000503069,T07A9.5,C05C12.5,-
WBInteraction000520942,K12C11.2,F11C1.6,-
WBInteraction000518224,F01G10.1,C08A9.1,-
WBInteraction000520547,ZK1193.5,F46F11.4,+
WBInteraction000520647,C06A1.1,F43E2.8,-
WBInteraction000502879,F54E7.3,M03D4.1,+
WBInteraction000504340,C45E1.1,F08A8.4,+
WBInteraction000504853,ZK973.3,ZK430.3,+
WBInteraction000502795,M142.6,R13H8.1,-
WBInteraction000504320,C29E6.7,Y18D10A.1,-
WBInteraction000502609,ZK520.3,R13A5.5,+
WBInteraction000504623,R06C7.7,F57C9.5,-
WBInteraction000520948,C43E11.3,F26C11.2,-
WBInteraction000504089,R12E2.10,F49E11.1,+
WBInteraction000517382,C18G1.2,W03D8.6,+
WBInteraction000005740,C32F10.2,Y73C8B.4
WBInteraction000519927,W03D2.1,C54F6.14,-
WBInteraction000518586,T24F1.1,C55A6.5,-
WBInteraction000502515,T05D4.4,F47G4.3,-
WBInteraction000523958,F38E1.7,C16B8.1,+
WBInteraction000518670,Y43H11AL.2,C42D8.2,-
WBInteraction000503893,F10D11.1,C08A9.1,-
WBInteraction000504112,Y55D5A.5,R10E11.1,-
WBInteraction000503072,T07A9.5,C08F8.6,-
WBInteraction000518216,T05G5.6,K08F4.7,-
WBInteraction000504763,ZK154.3,M142.1,+
WBInteraction000520098,F49E10.5,C06E8.5,-
WBInteraction000503242,T07A9.5,T04B2.3,+
WBInteraction000502777,C50E10.4,F07D3.2,-
WBInteraction000504404,C56C10.12,C35E7.6,-
WBInteraction000503119,T07A9.5,C55C3.4,-
WBInteraction000504468,Y67H2A.6,F37B12.2,-
WBInteraction000518477,Y37D8A.18,Y116F11B.1,+
WBInteraction000504031,ZK909.4,F48B9.4,+
WBInteraction000518441,C38H2.1,Y47D3B.2,+
WBInteraction000504594,K01B6.1,C10G8.6,+
WBInteraction000504506,T09A5.13,Y75B8A.2,-
WBInteraction000501983,F29B9.6,Y73F8A.1,-
WBInteraction000003869,F36H1.4,Y73C8B.4
WBInteraction000504912,Y62F5A.2,T23G11.3,-
WBInteraction000503427,H12I13.4,F43C1.2,-
WBInteraction000502687,ZK637.7,ZK632.13,+
WBInteraction000502571,R07G3.1,T19E10.1,+
WBInteraction000005593,B0412.2,B0240.3
WBInteraction000504721,F26E4.8,T24H10.6,+
WBInteraction000502750,T05C12.6,Y71F9B.5,+
WBInteraction000503787,C39E6.6,C32H11.12,+
WBInteraction000503312,T07A9.5,Y95B8A.4,-
WBInteraction000503568,F53G12.1,F54E7.3,+
WBInteraction000501833,C48E7.3,Y47D3B.7,+
WBInteraction000504179,F13D11.2,T07E3.4,-
WBInteraction000521971,Y71H2AM.19,F43D9.4,+
WBInteraction000503754,K05C4.6,Y105E8A.26,+
WBInteraction000517397,F49C12.8,F59B10.1,-
WBInteraction000502500,B0285.1,F47G4.3,-
WBInteraction000517864,T23G11.3,C05B10.1,-
WBInteraction000504470,Y116A8C.34,F37B12.2,-
WBInteraction000519924,M04B2.1,C54F6.14,-
WBInteraction000519874,C49D10.6,C54F6.14,+
WBInteraction000504528,F22A3.1,C42D8.2,+
WBInteraction000503727,ZK418.4,F36H1.4,-
WBInteraction000524274,T19E7.2,Y102A11A.3,+
WBInteraction000505156,Y60A3A.1,C32D5.9,+
WBInteraction000505164,Y39A1B.3,F29D11.2,+
WBInteraction000501989,T21E12.4,T03F6.5,+
WBInteraction000519957,F31A3.4,K11G9.6,-
WBInteraction000504637,ZK632.13,C18G1.4,-
WBInteraction000503155,T07A9.5,F35C5.9,+
WBInteraction000503139,T07A9.5,F17C8.5,-
WBInteraction000520021,F25E2.1,Y46H3A.3,+
WBInteraction000504168,F13D11.2,T20B5.3,+
WBInteraction000504257,F10D11.1,C17G10.5,-
WBInteraction000517622,F56B3.12,ZK1193.1
WBInteraction000503882,C32D5.9,ZK1053.3,-
WBInteraction000504494,C18G1.2,C15B12.7,-
WBInteraction000005818,R11A8.4,Y105C5A.6
WBInteraction000504087,F44F4.2,T21E3.1,+
WBInteraction000503408,C52E12.2,ZC416.8,+
WBInteraction000005513,C13G5.1,C27C7.3
WBInteraction000504844,F28F8.6,Y46H3A.3,-
WBInteraction000504119,F13D11.2,C12D12.5,-
WBInteraction000503457,K10C2.4,F43E2.8,-
WBInteraction000520829,F11F1.6,F56H11.1,+
WBInteraction000005636,C30A5.7,C08C3.1
WBInteraction000501791,F44B9.3,Y46H3A.3,+
WBInteraction000504500,ZC513.6,Y49E10.14,+
WBInteraction000502890,C08F8.8,F36H1.4,+
WBInteraction000520812,F01D4.6,ZK512.6,+
WBInteraction000519346,F30A10.1,C34C6.5,+
WBInteraction000519021,C06A5.11,R13H8.1,-
WBInteraction000519379,F56F3.1,C07H6.5,+
WBInteraction000520976,F59C6.7,Y37E3.5,+
WBInteraction000504192,F13D11.2,Y48A6B.8,-
WBInteraction000005790,F38A6.1,M6.3
WBInteraction000005802,ZK287.8,C25D7.3
WBInteraction000503967,C47C12.3,C40H5.5,+
WBInteraction000502163,B0336.1,F58G4.4,+
WBInteraction000503187,F10B5.7,F55H12.1,-
WBInteraction000502303,F49H12.1,C32C4.6,+
WBInteraction000052721,C08F8.8,R03C1.3
WBInteraction000519904,F55A4.2,C27F2.2,+
WBInteraction000003685,F29C4.1,Y116F11B.1
WBInteraction000520693,T19E7.2,C41C4.4,+
WBInteraction000524363,R53.3,F10E9.6,-
WBInteraction000505135,F57F5.5,T13C5.1,+
WBInteraction000520914,Y18D10A.17,C09E8.3,-
WBInteraction000502909,C47B2.5,F02E9.2,-
WBInteraction000518430,F26C11.2,Y34D9B.1,-
WBInteraction000524502,B0303.9,C07G1.5,+
WBInteraction000009073,C18D1.1,ZC412.2
WBInteraction000503418,T04D1.3,T10H9.4,+
WBInteraction000503389,R107.4,T19E7.2,-
WBInteraction000519389,C29F9.7,F31D5.3,+
WBInteraction000501442,C38C10.4,ZK381.4,+
WBInteraction000502676,B0395.4,C17G1.6,-
WBInteraction000502889,C08F8.8,C23H3.1,-
WBInteraction000502654,F49E8.3,F58B6.3
WBInteraction000003076,Y39A1B.3,ZK287.8
WBInteraction000518705,R13H8.1,ZK370.5,+
WBInteraction000520979,ZK520.3,Y37E3.5,+
WBInteraction000005610,R13H8.1,C10C5.6
WBInteraction000504959,F33H1.1,F55A4.3,+
WBInteraction000521866,R10E11.1,F14F3.1,+
WBInteraction000518184,F01G10.1,K08F4.7,-
WBInteraction000524548,F33H1.1,ZC84.2,+
WBInteraction000502025,C44B11.3,E03G2.3,+
WBInteraction000502576,Y51H4A.3,T26E3.3,+
WBInteraction000520981,F18C12.1,Y37E3.5,+
WBInteraction000520321,C15H9.6,F58E10.4,-
WBInteraction000520805,C48D1.2,F08F1.5,+
WBInteraction000504160,F13D11.2,F17E9.12,+
WBInteraction000502410,ZK177.10,C38D4.6
WBInteraction000003887,F38A6.1,W04A8.7
WBInteraction000504987,D2021.1,C10C5.6,+
WBInteraction000503644,R01E6.1,F36F2.5,+
WBInteraction000520089,Y55F3AM.4,C06G1.4,-
WBInteraction000519718,T19E7.2,F37B1.8,-
WBInteraction000519967,BE0003N10.2,T26E3.3,-
WBInteraction000502780,C04E7.2,ZK1290.2,-
WBInteraction000503220,T07A9.5,K10H10.7,-
WBInteraction000502767,R11A8.4,M163.3
WBInteraction000501813,W02D3.3,T01C8.7,+
WBInteraction000520320,F26D10.3,F58E10.4,-
WBInteraction000524343,C06H5.7,B0213.4,+
WBInteraction000004031,K03E6.1,F42F12.2
WBInteraction000517616,H20J04.3,ZK1193.1
WBInteraction000501986,K10D2.6,F58B6.3
WBInteraction000503789,C39E6.6,F46F2.3,+
WBInteraction000521442,C14B1.4,C03C11.2,-
WBInteraction000003673,F58B6.3,F09E5.1
WBInteraction000524284,T19E7.2,C55A6.7,+
WBInteraction000503986,F43E2.8,T01C3.4,+
WBInteraction000501859,T27B1.1,Y116F11B.1,-
WBInteraction000502958,R13H8.1,T03D8.3,-
WBInteraction000009000,Y47D3B.7,F10D2.9
WBInteraction000501998,F08G12.4,F22B5.4,-
WBInteraction000009084,K01B6.1,K03E6.1
WBInteraction000518490,Y48A6C.3,Y48A6C.5,-
WBInteraction000518663,F22E12.4,F58B3.2,+
WBInteraction000003907,H42K12.1,W10G6.2
WBInteraction000501425,K08B4.1,Y54G2A.1,+
WBInteraction000503164,T07A9.5,F37A4.5,-
WBInteraction000521339,Y48G1A.3,Y9C9A.3,+
WBInteraction000519558,F23F1.8,Y46H3A.3,-
WBInteraction000520022,F25E2.1,C12C8.1,+
WBInteraction000503751,W02B9.1,Y105E8A.26,+
WBInteraction000520378,C07H6.7,F43C9.4,+
WBInteraction000524507,C33D3.1,F28F8.2,+
WBInteraction000520640,T24H7.1,ZK637.10,-
WBInteraction000005775,F10D2.9,K10C3.6
WBInteraction000009037,Y102A5C.18,T06E6.2
WBInteraction000517892,F02E9.2,C05G5.6,-
WBInteraction000518594,D2021.1,T12D8.1,+
WBInteraction000502745,C37H5.8,C34E10.6,+
WBInteraction000519491,E01H11.1,C24B9.9,+
WBInteraction000504917,W02D3.7,K05F1.3,+
WBInteraction000518674,Y43H11AL.2,T12G3.1,-
WBInteraction000519612,F23F1.8,C02F5.9,-
WBInteraction000503003,DY3.2,B0464.7,+
WBInteraction000501614,C04G2.7,C32C4.5,+
WBInteraction000502109,K10B3.10,R31.1,+
WBInteraction000005697,C05G5.6,C18D1.1
WBInteraction000503122,T07A9.5,E03A3.4,-
WBInteraction000503347,Y95B8A.5,T21E12.4,+
WBInteraction000004066,F59G1.6,F13D11.2
WBInteraction000503620,Y59A8B.13,C03G6.13,-
WBInteraction000502323,M05B5.5,F25F2.2,+
WBInteraction000502817,F26C11.2,F33D11.4,-
WBInteraction000519465,C01G6.8,W08D2.1,+
WBInteraction000519385,D2096.8,K11G9.6,+
WBInteraction000517877,K04G2.8,K05C4.6,+
WBInteraction000502288,F58E10.5,ZK970.2,+
WBInteraction000052882,B0350.2,C18F3.2
WBInteraction000504473,C10E2.6,F37B12.2,-
WBInteraction000502720,F31E3.1,K01B6.1,+
WBInteraction000504504,K08B4.1,T09A5.13,+
WBInteraction000004021,AH6.10,F11A1.3
WBInteraction000008930,Y55D5A.5,VZK822L.1
WBInteraction000518633,C14C11.6,B0250.8
WBInteraction000520341,F19B10.9,C18A11.5,+
WBInteraction000520747,Y49E10.14,F38E1.7,+
WBInteraction000517817,C44C1.4,W03C9.3,-
WBInteraction000009049,F11A1.3,C50C10.7
WBInteraction000003192,C07H6.7,F36H1.4
WBInteraction000524600,F28F9.1,K03A11.3,+
WBInteraction000503142,T07A9.5,F22D6.9,-
WBInteraction000003458,C07H6.7,K04G2.8
WBInteraction000519017,H12I13.4,F41H10.10
WBInteraction000003871,F39B2.4,W09G12.4
WBInteraction000502133,Y41D4B.19,F07A11.3,+
WBInteraction000502741,ZK520.4,F43C1.2,+
WBInteraction000517790,F28H6.1,F11G11.2,-
WBInteraction000502512,F55C5.8,F47G4.3,-
WBInteraction000003266,F14D12.4,F46A9.6
WBInteraction000520869,F38A5.7,Y48A6C.3,+
WBInteraction000505003,D1007.16,F30B5.1,+
WBInteraction000004043,C52E12.2,F01D4.4
WBInteraction000003516,AH6.14,F58H12.1
WBInteraction000004012,ZK909.4,F34D10.5
WBInteraction000520216,Y75B8A.2,F31E3.1,+
WBInteraction000502498,Y80D3A.1,F47G4.3,-
WBInteraction000052787,Y53C12B.3,T23G11.3
WBInteraction000003175,Y102E9.1,C53B7.5
WBInteraction000503580,K08B4.1,C44B7.3,+
WBInteraction000519162,C47E8.5,B0412.2,+
WBInteraction000520783,W02D3.7,K10B3.8,+
WBInteraction000005590,C04F6.1,Y55D5A.5
WBInteraction000505096,F58E10.5,T05B4.2,+
WBInteraction000504363,F42G8.12,C37H5.8,-
WBInteraction000052828,C05E11.1,B0273.4
WBInteraction000004075,ZK512.6,C27A12.5
WBInteraction000518922,T07A9.6,F38G1.2,-
WBInteraction000503359,Y105E8A.6,T06E4.4,-
WBInteraction000503158,T07A9.5,F35E12.10,+
WBInteraction000504341,C45E1.1,C44B7.9,+
WBInteraction000003119,C15F1.3,LLC1.1
WBInteraction000502012,B0207.4,F23B12.8,+
WBInteraction000503818,T15H9.3,T05B4.11,+
WBInteraction000505203,K01G5.2,Y6B3B.10,+
WBInteraction000003483,Y2H9A.1,C09G4.5
WBInteraction000003880,F36A4.7,K03A1.5
WBInteraction000504650,C39B10.6,R02E12.6,+
WBInteraction000502180,C32C4.6,T03D8.5,-
WBInteraction000503464,Y65B4BL.2,C04F12.9,-
WBInteraction000503832,C50C3.6,C09G9.6,+
WBInteraction000520555,F18C5.2,Y39H10A.7,+
WBInteraction000005667,C15F1.3,Y113G7B.5
WBInteraction000520975,F38G1.1,Y37E3.5,+
WBInteraction000504863,K02D10.5,M03A1.1,+
WBInteraction000502549,M60.2,F47G4.3,-
WBInteraction000003321,F58A3.2,C02B8.4
WBInteraction000523990,Y48G1BL.2,ZC395.8,+
WBInteraction000523978,H39E23.1,K08E7.3,-
WBInteraction000005674,T23G11.3,Y47D3A.6
WBInteraction000518189,C36E8.1,K08F4.7,-
WBInteraction000504335,C45E1.1,F28F8.2,+
WBInteraction000003552,C08A9.1,F42G8.12
WBInteraction000009060,T02C5.5,C50C10.7
WBInteraction000003861,Y37D8A.23,K03E6.1
WBInteraction000502450,R08D7.3,F47G4.3,-
WBInteraction000009069,C03B8.4,Y73C8B.4
WBInteraction000003936,R10E11.1,F58E10.2
WBInteraction000519591,T19E7.2,F23F12.6,+
WBInteraction000518623,F49E7.1,F26H9.6,+
WBInteraction000003702,F02A9.6,ZC404.8
WBInteraction000520713,C07H6.7,ZK1290.2,+
WBInteraction000505179,T07C4.6,C47E8.5,-
WBInteraction000503879,C32D5.9,T04D3.1,-
WBInteraction000519656,B0261.2,Y60A3A.1,-
WBInteraction000504381,Y53C12B.5,Y69F12A.2,-
WBInteraction000009034,T23G7.1,C03C10.3
WBInteraction000504105,K02B12.1,ZK455.7,+
WBInteraction000504772,ZK622.3,W02A2.1,-
WBInteraction000503347,Y95B8A.5,T03F6.5,+
WBInteraction000504253,C08A9.1,C37H5.8,+
WBInteraction000504753,K08F8.2,C32D5.9,-
WBInteraction000504406,F37C12.2,C32D5.9,-
WBInteraction000517621,Y53G8AR.9,T25C12.1,-
WBInteraction000503490,C44C10.8,B0304.1,-
WBInteraction000505059,F02A9.6,T19E7.3,-
WBInteraction000518240,Y87G2A.1,C08A9.1,-
WBInteraction000052711,K11D9.2,F40E10.3
WBInteraction000504127,F13D11.2,C55A6.6,-
WBInteraction000524579,F17E5.1,ZK1067.1,+
WBInteraction000503975,B0348.4,B0213.4,+
WBInteraction000504617,ZK637.7,F57C9.5,-
WBInteraction000501473,Y113G7A.3,F02A9.6,+
WBInteraction000520473,F38E11.12,F36F2.5,+
WBInteraction000520750,AH6.5,F38E1.7,-
WBInteraction000502295,W02G9.2,C06E1.4,-
WBInteraction000503023,F35D6.1,Y54E10A.9,-
WBInteraction000502291,K08C7.3,W03F8.5,+
WBInteraction000504529,F22A3.1,F59D8.1,+
WBInteraction000520949,F36H1.4,F26C11.2,+
WBInteraction000505211,F16A11.4,F13D11.2,-
WBInteraction000519419,R13H8.1,K10D11.1,-
WBInteraction000524337,C39E6.4,C37E2.4,+
WBInteraction000503167,T07A9.5,F40E3.5,-
WBInteraction000503341,T07A9.5,ZK1067.7,-
WBInteraction000520780,W02D3.7,F54D8.3,-
WBInteraction000502614,T28F3.6,R13H8.1,+
WBInteraction000504349,C07G2.2,C17H12.8,-
WBInteraction000003178,F38A6.1,F29F11.5,+
WBInteraction000520772,Y113G7B.17,C18G1.4,-
WBInteraction000503477,F07A5.1,R13H8.1,-
WBInteraction000504023,F31E3.1,C02B8.4,+
WBInteraction000502608,ZK520.3,C08C3.1,+
WBInteraction000501808,F22B5.7,F56A3.4,+
WBInteraction000505046,C30G12.7,F30F8.3,-
WBInteraction000524660,K07A9.2,ZK896.8,+
WBInteraction000502153,T24D3.1,F58E10.5,+
WBInteraction000504981,D2021.1,B0334.8,+
WBInteraction000518572,Y45F10A.2,F52E1.1,-
WBInteraction000504787,T27C4.4,Y73C8B.4,-
